"history.ID","sites.sitename","plot.name","plot.area","event.sequence","date","date.loc","hist.cat","hist.type","est.regrowth.assumed.same.year","level","units","percent.mortality","hist.notes","plothistory.ID.v1","NEW_RECORD","GROA.site.ID"
8293.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3325","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #6974",NA,TRUE,4156
8293.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3325","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #6974",NA,TRUE,4156
8294.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3332","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #6981",NA,TRUE,4156
8294.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3332","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #6981",NA,TRUE,4156
8295.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3345","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #6994",NA,TRUE,4156
8295.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3345","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #6994",NA,TRUE,4156
8296.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3357","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #7006",NA,TRUE,4156
8296.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3357","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #7006",NA,TRUE,4156
8297.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3388","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #7037",NA,TRUE,4156
8297.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3388","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #7037",NA,TRUE,4156
8298.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3392","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #7041",NA,TRUE,4156
8298.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3392","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #7041",NA,TRUE,4156
8299.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3394","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #7043",NA,TRUE,4156
8299.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3394","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #7043",NA,TRUE,4156
8300.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3409","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #7058",NA,TRUE,4156
8300.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3409","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #7058",NA,TRUE,4156
8301.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3415","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #7064",NA,TRUE,4156
8301.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3415","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #7064",NA,TRUE,4156
8302.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3312","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #6961",NA,TRUE,4156
8302.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3312","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #6961",NA,TRUE,4156
8303.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3315","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #6964",NA,TRUE,4156
8303.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3315","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #6964",NA,TRUE,4156
8304.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3316","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #6965",NA,TRUE,4156
8304.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3316","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #6965",NA,TRUE,4156
8305.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3319","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #6968",NA,TRUE,4156
8305.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3319","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #6968",NA,TRUE,4156
8306.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3326","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #6975",NA,TRUE,4156
8306.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3326","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #6975",NA,TRUE,4156
8307.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3335","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #6984",NA,TRUE,4156
8307.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3335","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #6984",NA,TRUE,4156
8308.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3336","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #6985",NA,TRUE,4156
8308.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3336","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #6985",NA,TRUE,4156
8309.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3337","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #6986",NA,TRUE,4156
8309.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3337","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #6986",NA,TRUE,4156
8310.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3340","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #6989",NA,TRUE,4156
8310.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3340","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #6989",NA,TRUE,4156
8311.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3341","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #6990",NA,TRUE,4156
8311.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3341","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #6990",NA,TRUE,4156
8312.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3343","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #6992",NA,TRUE,4156
8312.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3343","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #6992",NA,TRUE,4156
8313.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3346","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #6995",NA,TRUE,4156
8313.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3346","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #6995",NA,TRUE,4156
8314.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3349","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #6998",NA,TRUE,4156
8314.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3349","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #6998",NA,TRUE,4156
8315.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3351","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #7000",NA,TRUE,4156
8315.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3351","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #7000",NA,TRUE,4156
8316.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3361","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #7010",NA,TRUE,4156
8316.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3361","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #7010",NA,TRUE,4156
8317.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3364","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #7013",NA,TRUE,4156
8317.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3364","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #7013",NA,TRUE,4156
8318.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3369","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #7018",NA,TRUE,4156
8318.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3369","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #7018",NA,TRUE,4156
8319.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3379","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #7028",NA,TRUE,4156
8319.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3379","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #7028",NA,TRUE,4156
8320.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3382","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #7031",NA,TRUE,4156
8320.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3382","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #7031",NA,TRUE,4156
8321.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3400","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #7049",NA,TRUE,4156
8321.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3400","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #7049",NA,TRUE,4156
8322.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3419","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #7068",NA,TRUE,4156
8322.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3419","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #7068",NA,TRUE,4156
8323.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3310","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #6959",NA,TRUE,4156
8323.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3310","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #6959",NA,TRUE,4156
8324.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3314","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #6963",NA,TRUE,4156
8324.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3314","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #6963",NA,TRUE,4156
8325.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3323","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #6972",NA,TRUE,4156
8325.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3323","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #6972",NA,TRUE,4156
8326.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3329","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #6978",NA,TRUE,4156
8326.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3329","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #6978",NA,TRUE,4156
8327.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3331","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #6980",NA,TRUE,4156
8327.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3331","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #6980",NA,TRUE,4156
8328.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3334","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #6983",NA,TRUE,4156
8328.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3334","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #6983",NA,TRUE,4156
8329.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3342","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #6991",NA,TRUE,4156
8329.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3342","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #6991",NA,TRUE,4156
8330.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3356","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #7005",NA,TRUE,4156
8330.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3356","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #7005",NA,TRUE,4156
8331.01,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3407","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4156, plot.id #7056",NA,TRUE,4156
8331.02,"Huma Heilongjiang ","regrowth stand regenerating via spontaneous natural regeneration 3407","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4156, plot.id #7056",NA,TRUE,4156
8332.01,"Hushui Yunnan ","regrowth stand regenerating via spontaneous natural regeneration 538","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4157, plot.id #3932",NA,TRUE,4157
8332.02,"Hushui Yunnan ","regrowth stand regenerating via spontaneous natural regeneration 538","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4157, plot.id #3932",NA,TRUE,4157
8333.01,"Jianchuan Yunnan ","regrowth stand regenerating via spontaneous natural regeneration 537","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4158, plot.id #3931",NA,TRUE,4158
8333.02,"Jianchuan Yunnan ","regrowth stand regenerating via spontaneous natural regeneration 537","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4158, plot.id #3931",NA,TRUE,4158
8334.01,"Jianchuan Yunnan 1","regrowth stand regenerating via spontaneous natural regeneration 603","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4159, plot.id #3997",NA,TRUE,4159
8334.02,"Jianchuan Yunnan 1","regrowth stand regenerating via spontaneous natural regeneration 603","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4159, plot.id #3997",NA,TRUE,4159
8335.01,"Jianchuan Yunnan 2","regrowth stand regenerating via spontaneous natural regeneration 604","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4160, plot.id #3998",NA,TRUE,4160
8335.02,"Jianchuan Yunnan 2","regrowth stand regenerating via spontaneous natural regeneration 604","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4160, plot.id #3998",NA,TRUE,4160
8336.01,"Jianchuan Yunnan 3","regrowth stand regenerating via spontaneous natural regeneration 614","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4161, plot.id #4008",NA,TRUE,4161
8336.02,"Jianchuan Yunnan 3","regrowth stand regenerating via spontaneous natural regeneration 614","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4161, plot.id #4008",NA,TRUE,4161
8337.01,"Jianchuan Yunnan 4","regrowth stand regenerating via spontaneous natural regeneration 615","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4162, plot.id #4009",NA,TRUE,4162
8337.02,"Jianchuan Yunnan 4","regrowth stand regenerating via spontaneous natural regeneration 615","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4162, plot.id #4009",NA,TRUE,4162
8338.01,"Jianchuan Yunnan 5","regrowth stand regenerating via spontaneous natural regeneration 616","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4163, plot.id #4010",NA,TRUE,4163
8338.02,"Jianchuan Yunnan 5","regrowth stand regenerating via spontaneous natural regeneration 616","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4163, plot.id #4010",NA,TRUE,4163
8339.01,"Jianchuan Yunnan 6","regrowth stand regenerating via spontaneous natural regeneration 625","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4164, plot.id #4019",NA,TRUE,4164
8339.02,"Jianchuan Yunnan 6","regrowth stand regenerating via spontaneous natural regeneration 625","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4164, plot.id #4019",NA,TRUE,4164
8340.01,"Jianchuan Yunnan 7","regrowth stand regenerating via spontaneous natural regeneration 626","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4165, plot.id #4020",NA,TRUE,4165
8340.02,"Jianchuan Yunnan 7","regrowth stand regenerating via spontaneous natural regeneration 626","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4165, plot.id #4020",NA,TRUE,4165
8341.01,"Jianchuan Yunnan 8","regrowth stand regenerating via spontaneous natural regeneration 634","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4166, plot.id #4028",NA,TRUE,4166
8341.02,"Jianchuan Yunnan 8","regrowth stand regenerating via spontaneous natural regeneration 634","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4166, plot.id #4028",NA,TRUE,4166
8342.01,"Jianchuan Yunnan 9","regrowth stand regenerating via spontaneous natural regeneration 635","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4167, plot.id #4029",NA,TRUE,4167
8342.02,"Jianchuan Yunnan 9","regrowth stand regenerating via spontaneous natural regeneration 635","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4167, plot.id #4029",NA,TRUE,4167
8343.01,"Jianchuan Yunnan 10","regrowth stand regenerating via spontaneous natural regeneration 644","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4168, plot.id #4038",NA,TRUE,4168
8343.02,"Jianchuan Yunnan 10","regrowth stand regenerating via spontaneous natural regeneration 644","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4168, plot.id #4038",NA,TRUE,4168
8344.01,"Jianchuan Yunnan 11","regrowth stand regenerating via spontaneous natural regeneration 645","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4169, plot.id #4039",NA,TRUE,4169
8344.02,"Jianchuan Yunnan 11","regrowth stand regenerating via spontaneous natural regeneration 645","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4169, plot.id #4039",NA,TRUE,4169
8345.01,"Jianchuan Yunnan 12","regrowth stand regenerating via spontaneous natural regeneration 646","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4170, plot.id #4040",NA,TRUE,4170
8345.02,"Jianchuan Yunnan 12","regrowth stand regenerating via spontaneous natural regeneration 646","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4170, plot.id #4040",NA,TRUE,4170
8346.01,"Jianchuan Yunnan 13","regrowth stand regenerating via spontaneous natural regeneration 656","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4171, plot.id #4050",NA,TRUE,4171
8346.02,"Jianchuan Yunnan 13","regrowth stand regenerating via spontaneous natural regeneration 656","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4171, plot.id #4050",NA,TRUE,4171
8347.01,"Jianchuan Yunnan 14","regrowth stand regenerating via spontaneous natural regeneration 657","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4172, plot.id #4051",NA,TRUE,4172
8347.02,"Jianchuan Yunnan 14","regrowth stand regenerating via spontaneous natural regeneration 657","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4172, plot.id #4051",NA,TRUE,4172
8348.01,"Jianchuan Yunnan 15","regrowth stand regenerating via spontaneous natural regeneration 662","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4173, plot.id #4056",NA,TRUE,4173
8348.02,"Jianchuan Yunnan 15","regrowth stand regenerating via spontaneous natural regeneration 662","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4173, plot.id #4056",NA,TRUE,4173
8349.01,"Jianchuan Yunnan 16","regrowth stand regenerating via spontaneous natural regeneration 670","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4174, plot.id #4064",NA,TRUE,4174
8349.02,"Jianchuan Yunnan 16","regrowth stand regenerating via spontaneous natural regeneration 670","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4174, plot.id #4064",NA,TRUE,4174
8350.01,"Jianchuan Yunnan 17","regrowth stand regenerating via spontaneous natural regeneration 671","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4175, plot.id #4065",NA,TRUE,4175
