measurement.id,plot.id,site.id,study.id,sites.sitename,refor.type,species,prior,prior.disturbance.notes,stand.age,date,n,sub_n,plot.size,variables.name,mean_ha,covar_1,coV1_value,covar_2,coV2_value,covar_3,coV3_value,density,sand.silt.clay,allometry
8258,5821,4406,11419,Luanchuan Henan ,SNR,Dalbergia hupeana,,,22,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.93,min_dbh,2,,NA,,,33,,site-specific-harvest
8304,5844,4406,11419,Luanchuan Henan ,SNR,Dalbergia hupeana,,,62,NA,15,NA,0.01,aboveground_biomass + understory_biomass,11.3,min_dbh,2,,NA,,,50,,site-specific-harvest
8259,5821,4406,11419,Luanchuan Henan ,SNR,Dalbergia hupeana,,,22,NA,15,NA,0.01,belowground_biomass,0.34,,NA,,NA,,,33,,site-specific-harvest
8305,5844,4406,11419,Luanchuan Henan ,SNR,Dalbergia hupeana,,,62,NA,15,NA,0.01,belowground_biomass,2.9,,NA,,NA,,,50,,site-specific-harvest
8266,5825,4406,11419,Luanchuan Henan ,SNR,Diospyros lotus L.,,,34,NA,15,NA,0.01,aboveground_biomass + understory_biomass,1.17,min_dbh,2,,NA,,,83,,site-specific-harvest
8280,5832,4406,11419,Luanchuan Henan ,SNR,Diospyros lotus L.,,,74,NA,15,NA,0.01,aboveground_biomass + understory_biomass,2.23,min_dbh,2,,NA,,,67,,site-specific-harvest
8286,5835,4406,11419,Luanchuan Henan ,SNR,Diospyros lotus L.,,,65,NA,15,NA,0.01,aboveground_biomass + understory_biomass,3.4,min_dbh,2,,NA,,,50,,site-specific-harvest
8296,5840,4406,11419,Luanchuan Henan ,SNR,Diospyros lotus L.,,,62,NA,15,NA,0.01,aboveground_biomass + understory_biomass,7.25,min_dbh,2,,NA,,,67,,site-specific-harvest
8267,5825,4406,11419,Luanchuan Henan ,SNR,Diospyros lotus L.,,,34,NA,15,NA,0.01,belowground_biomass,0.5,,NA,,NA,,,83,,site-specific-harvest
8281,5832,4406,11419,Luanchuan Henan ,SNR,Diospyros lotus L.,,,74,NA,15,NA,0.01,belowground_biomass,0.79,,NA,,NA,,,67,,site-specific-harvest
8287,5835,4406,11419,Luanchuan Henan ,SNR,Diospyros lotus L.,,,65,NA,15,NA,0.01,belowground_biomass,1.05,,NA,,NA,,,50,,site-specific-harvest
8297,5840,4406,11419,Luanchuan Henan ,SNR,Diospyros lotus L.,,,62,NA,15,NA,0.01,belowground_biomass,2.06,,NA,,NA,,,67,,site-specific-harvest
8232,5808,4406,11419,Luanchuan Henan ,SNR,Fraxinus chinensis,,,22,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.32,min_dbh,2,,NA,,,17,,site-specific-harvest
8238,5811,4406,11419,Luanchuan Henan ,SNR,Fraxinus chinensis,,,65,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.42,min_dbh,2,,NA,,,117,,site-specific-harvest
8233,5808,4406,11419,Luanchuan Henan ,SNR,Fraxinus chinensis,,,22,NA,15,NA,0.01,belowground_biomass,0.13,,NA,,NA,,,17,,site-specific-harvest
8239,5811,4406,11419,Luanchuan Henan ,SNR,Fraxinus chinensis,,,65,NA,15,NA,0.01,belowground_biomass,0.29,,NA,,NA,,,117,,site-specific-harvest
8254,5819,4406,11419,Luanchuan Henan ,SNR,Fraxinus sogdiana Bunge ,,,22,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.77,min_dbh,2,,NA,,,17,,site-specific-harvest
8255,5819,4406,11419,Luanchuan Henan ,SNR,Fraxinus sogdiana Bunge ,,,22,NA,15,NA,0.01,belowground_biomass,0.28,,NA,,NA,,,17,,site-specific-harvest
8228,5806,4406,11419,Luanchuan Henan ,SNR,Kalopanax septemlobus (Thunb.) Koidz.,,,74,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.18,min_dbh,2,,NA,,,33,,site-specific-harvest
8229,5806,4406,11419,Luanchuan Henan ,SNR,Kalopanax septemlobus (Thunb.) Koidz.,,,74,NA,15,NA,0.01,belowground_biomass,0.11,,NA,,NA,,,33,,site-specific-harvest
8236,5810,4406,11419,Luanchuan Henan ,SNR,Koelreuteria paniculata Laxm.,,,65,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.39,min_dbh,2,,NA,,,50,,site-specific-harvest
8252,5818,4406,11419,Luanchuan Henan ,SNR,Koelreuteria paniculata Laxm.,,,74,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.74,min_dbh,2,,NA,,,50,,site-specific-harvest
8302,5843,4406,11419,Luanchuan Henan ,SNR,Koelreuteria paniculata Laxm.,,,62,NA,15,NA,0.01,aboveground_biomass + understory_biomass,10.72,min_dbh,2,,NA,,,67,,site-specific-harvest
8237,5810,4406,11419,Luanchuan Henan ,SNR,Koelreuteria paniculata Laxm.,,,65,NA,15,NA,0.01,belowground_biomass,0.21,,NA,,NA,,,50,,site-specific-harvest
8253,5818,4406,11419,Luanchuan Henan ,SNR,Koelreuteria paniculata Laxm.,,,74,NA,15,NA,0.01,belowground_biomass,0.33,,NA,,NA,,,50,,site-specific-harvest
8303,5843,4406,11419,Luanchuan Henan ,SNR,Koelreuteria paniculata Laxm.,,,62,NA,15,NA,0.01,belowground_biomass,2.84,,NA,,NA,,,67,,site-specific-harvest
8242,5813,4406,11419,Luanchuan Henan ,SNR,Litsea cubeba (Lour.) Pers.,,,65,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.58,min_dbh,2,,NA,,,117,,site-specific-harvest
8306,5845,4406,11419,Luanchuan Henan ,SNR,Litsea cubeba (Lour.) Pers.,,,74,NA,15,NA,0.01,aboveground_biomass + understory_biomass,14.61,min_dbh,2,,NA,,,333,,site-specific-harvest
8308,5846,4406,11419,Luanchuan Henan ,SNR,Litsea cubeba (Lour.) Pers.,,,62,NA,15,NA,0.01,aboveground_biomass + understory_biomass,17.76,min_dbh,2,,NA,,,333,,site-specific-harvest
8243,5813,4406,11419,Luanchuan Henan ,SNR,Litsea cubeba (Lour.) Pers.,,,65,NA,15,NA,0.01,belowground_biomass,0.36,,NA,,NA,,,117,,site-specific-harvest
8307,5845,4406,11419,Luanchuan Henan ,SNR,Litsea cubeba (Lour.) Pers.,,,74,NA,15,NA,0.01,belowground_biomass,4.88,,NA,,NA,,,333,,site-specific-harvest
8309,5846,4406,11419,Luanchuan Henan ,SNR,Litsea cubeba (Lour.) Pers.,,,62,NA,15,NA,0.01,belowground_biomass,5.72,,NA,,NA,,,333,,site-specific-harvest
8260,5822,4406,11419,Luanchuan Henan ,SNR,Melia azedarach L,,,65,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.94,min_dbh,2,,NA,,,67,,site-specific-harvest
8270,5827,4406,11419,Luanchuan Henan ,SNR,Melia azedarach L,,,34,NA,15,NA,0.01,aboveground_biomass + understory_biomass,1.43,min_dbh,2,,NA,,,100,,site-specific-harvest
8261,5822,4406,11419,Luanchuan Henan ,SNR,Melia azedarach L,,,65,NA,15,NA,0.01,belowground_biomass,0.41,,NA,,NA,,,67,,site-specific-harvest
8271,5827,4406,11419,Luanchuan Henan ,SNR,Melia azedarach L,,,34,NA,15,NA,0.01,belowground_biomass,0.33,,NA,,NA,,,100,,site-specific-harvest
8230,5807,4406,11419,Luanchuan Henan ,SNR,Picrasma quassioides (D.Don) Benn.,,,34,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.2,min_dbh,2,,NA,,,50,,site-specific-harvest
8231,5807,4406,11419,Luanchuan Henan ,SNR,Picrasma quassioides (D.Don) Benn.,,,34,NA,15,NA,0.01,belowground_biomass,0.14,,NA,,NA,,,50,,site-specific-harvest
8276,5830,4406,11419,Luanchuan Henan ,SNR,Platycarya strobilacea Sieb. et Zucc.,,,22,NA,15,NA,0.01,aboveground_biomass + understory_biomass,2,min_dbh,2,,NA,,,50,,site-specific-harvest
8278,5831,4406,11419,Luanchuan Henan ,SNR,Platycarya strobilacea Sieb. et Zucc.,,,65,NA,15,NA,0.01,aboveground_biomass + understory_biomass,2.06,min_dbh,2,,NA,,,133,,site-specific-harvest
8290,5837,4406,11419,Luanchuan Henan ,SNR,Platycarya strobilacea Sieb. et Zucc.,,,34,NA,15,NA,0.01,aboveground_biomass + understory_biomass,5.23,min_dbh,2,,NA,,,317,,site-specific-harvest
8277,5830,4406,11419,Luanchuan Henan ,SNR,Platycarya strobilacea Sieb. et Zucc.,,,22,NA,15,NA,0.01,belowground_biomass,0.69,,NA,,NA,,,50,,site-specific-harvest
8279,5831,4406,11419,Luanchuan Henan ,SNR,Platycarya strobilacea Sieb. et Zucc.,,,65,NA,15,NA,0.01,belowground_biomass,0.88,,NA,,NA,,,133,,site-specific-harvest
8291,5837,4406,11419,Luanchuan Henan ,SNR,Platycarya strobilacea Sieb. et Zucc.,,,34,NA,15,NA,0.01,belowground_biomass,2.24,,NA,,NA,,,317,,site-specific-harvest
8314,5849,4406,11419,Luanchuan Henan ,SNR,Quercus variabilis Bl.,,,22,NA,15,NA,0.01,aboveground_biomass + understory_biomass,42.85,min_dbh,2,,NA,,,867,,site-specific-harvest
8316,5850,4406,11419,Luanchuan Henan ,SNR,Quercus variabilis Bl.,,,34,NA,15,NA,0.01,aboveground_biomass + understory_biomass,48.94,min_dbh,2,,NA,,,700,,site-specific-harvest
8320,5852,4406,11419,Luanchuan Henan ,SNR,Quercus variabilis Bl.,,,65,NA,15,NA,0.01,aboveground_biomass + understory_biomass,168.61,min_dbh,2,,NA,,,1183,,site-specific-harvest
8315,5849,4406,11419,Luanchuan Henan ,SNR,Quercus variabilis Bl.,,,22,NA,15,NA,0.01,belowground_biomass,7.99,,NA,,NA,,,867,,site-specific-harvest
8317,5850,4406,11419,Luanchuan Henan ,SNR,Quercus variabilis Bl.,,,34,NA,15,NA,0.01,belowground_biomass,8.5,,NA,,NA,,,700,,site-specific-harvest
8321,5852,4406,11419,Luanchuan Henan ,SNR,Quercus variabilis Bl.,,,65,NA,15,NA,0.01,belowground_biomass,25.29,,NA,,NA,,,1183,,site-specific-harvest
8240,5812,4406,11419,Luanchuan Henan ,SNR,Rhus potaninii Maxim.,,,22,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.45,min_dbh,2,,NA,,,33,,site-specific-harvest
8250,5817,4406,11419,Luanchuan Henan ,SNR,Rhus potaninii Maxim.,,,34,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.72,min_dbh,2,,NA,,,67,,site-specific-harvest
8282,5833,4406,11419,Luanchuan Henan ,SNR,Rhus potaninii Maxim.,,,74,NA,15,NA,0.01,aboveground_biomass + understory_biomass,2.43,min_dbh,2,,NA,,,50,,site-specific-harvest
8241,5812,4406,11419,Luanchuan Henan ,SNR,Rhus potaninii Maxim.,,,22,NA,15,NA,0.01,belowground_biomass,0.2,,NA,,NA,,,33,,site-specific-harvest
8251,5817,4406,11419,Luanchuan Henan ,SNR,Rhus potaninii Maxim.,,,34,NA,15,NA,0.01,belowground_biomass,0.34,,NA,,NA,,,67,,site-specific-harvest
8283,5833,4406,11419,Luanchuan Henan ,SNR,Rhus potaninii Maxim.,,,74,NA,15,NA,0.01,belowground_biomass,0.79,,NA,,NA,,,50,,site-specific-harvest
8246,5815,4406,11419,Luanchuan Henan ,SNR,Salix inamoena Hand.-Mazz.,,,74,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.7,min_dbh,2,,NA,,,83,,site-specific-harvest
8288,5836,4406,11419,Luanchuan Henan ,SNR,Salix inamoena Hand.-Mazz.,,,34,NA,15,NA,0.01,aboveground_biomass + understory_biomass,4.59,min_dbh,2,,NA,,,217,,site-specific-harvest
8247,5815,4406,11419,Luanchuan Henan ,SNR,Salix inamoena Hand.-Mazz.,,,74,NA,15,NA,0.01,belowground_biomass,0.37,,NA,,NA,,,83,,site-specific-harvest
8289,5836,4406,11419,Luanchuan Henan ,SNR,Salix inamoena Hand.-Mazz.,,,34,NA,15,NA,0.01,belowground_biomass,1.83,,NA,,NA,,,217,,site-specific-harvest
8248,5816,4406,11419,Luanchuan Henan ,SNR,Toona sinensis (A. Juss.) Roem.,,,74,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.71,min_dbh,2,,NA,,,67,,site-specific-harvest
8249,5816,4406,11419,Luanchuan Henan ,SNR,Toona sinensis (A. Juss.) Roem.,,,74,NA,15,NA,0.01,belowground_biomass,0.34,,NA,,NA,,,67,,site-specific-harvest
8262,5823,4406,11419,Luanchuan Henan ,SNR,Ulmus pumila,,,65,NA,15,NA,0.01,aboveground_biomass + understory_biomass,1.09,min_dbh,2,,NA,,,100,,site-specific-harvest
8268,5826,4406,11419,Luanchuan Henan ,SNR,Ulmus pumila,,,22,NA,15,NA,0.01,aboveground_biomass + understory_biomass,1.43,min_dbh,2,,NA,,,33,,site-specific-harvest
8263,5823,4406,11419,Luanchuan Henan ,SNR,Ulmus pumila,,,65,NA,15,NA,0.01,belowground_biomass,0.51,,NA,,NA,,,100,,site-specific-harvest
8269,5826,4406,11419,Luanchuan Henan ,SNR,Ulmus pumila,,,22,NA,15,NA,0.01,belowground_biomass,0.55,,NA,,NA,,,33,,site-specific-harvest
8322,6543,4407,11419,Lufeng Guangdong ,SNR,Castanopsis hystrix,,,25,NA,15,NA,0.01,aboveground_biomass + understory_biomass,161.12,min_dbh,2,,NA,,,525,,site-specific-harvest
8323,6543,4407,11419,Lufeng Guangdong ,SNR,Castanopsis hystrix,,,25,NA,15,NA,0.01,belowground_biomass,28.89,,NA,,NA,,,525,,site-specific-harvest
8324,3916,4408,11419,Luntai Xinjiang ,SNR,Populus pruinosa Schrenk,,,6,NA,15,NA,0.01,aboveground_biomass + understory_biomass,16.16,min_dbh,2,,NA,,,6267,,site-specific-harvest
8326,3917,4408,11419,Luntai Xinjiang ,SNR,Populus pruinosa Schrenk,,,18,NA,15,NA,0.01,aboveground_biomass + understory_biomass,38.68,min_dbh,2,,NA,,,1622,,site-specific-harvest
8328,3918,4408,11419,Luntai Xinjiang ,SNR,Populus pruinosa Schrenk,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,39.74,min_dbh,2,,NA,,,791,,site-specific-harvest
8330,3919,4408,11419,Luntai Xinjiang ,SNR,Populus pruinosa Schrenk,,,70,NA,15,NA,0.01,aboveground_biomass + understory_biomass,50.61,min_dbh,2,,NA,,,106,,site-specific-harvest
8325,3916,4408,11419,Luntai Xinjiang ,SNR,Populus pruinosa Schrenk,,,6,NA,15,NA,0.01,belowground_biomass,7.57,,NA,,NA,,,6267,,site-specific-harvest
8327,3917,4408,11419,Luntai Xinjiang ,SNR,Populus pruinosa Schrenk,,,18,NA,15,NA,0.01,belowground_biomass,11.48,,NA,,NA,,,1622,,site-specific-harvest
8329,3918,4408,11419,Luntai Xinjiang ,SNR,Populus pruinosa Schrenk,,,35,NA,15,NA,0.01,belowground_biomass,9.93,,NA,,NA,,,791,,site-specific-harvest
8331,3919,4408,11419,Luntai Xinjiang ,SNR,Populus pruinosa Schrenk,,,70,NA,15,NA,0.01,belowground_biomass,7.17,,NA,,NA,,,106,,site-specific-harvest
8332,5009,4409,11419,Luocheng Guangxi ,SNR,,,,40,NA,15,NA,0.01,aboveground_biomass + understory_biomass,116.75,min_dbh,2,,NA,,,574,,site-specific-harvest
8333,5009,4409,11419,Luocheng Guangxi ,SNR,,,,40,NA,15,NA,0.01,belowground_biomass,21.14,,NA,,NA,,,574,,site-specific-harvest
8334,5015,4410,11419,Luocheng Guangxi 1,SNR,,,,41,NA,15,NA,0.01,aboveground_biomass + understory_biomass,62.69,min_dbh,2,,NA,,,844,,site-specific-harvest
8335,5015,4410,11419,Luocheng Guangxi 1,SNR,,,,41,NA,15,NA,0.01,belowground_biomass,13.88,,NA,,NA,,,844,,site-specific-harvest
8336,5025,4411,11419,Luocheng Guangxi 2,SNR,,,,54,NA,15,NA,0.01,aboveground_biomass + understory_biomass,141.53,min_dbh,2,,NA,,,176,,site-specific-harvest
8337,5025,4411,11419,Luocheng Guangxi 2,SNR,,,,54,NA,15,NA,0.01,belowground_biomass,20.89,,NA,,NA,,,176,,site-specific-harvest
8338,4760,4412,11419,Luodian Guangxi ,SNR,,,,21,NA,15,NA,0.01,aboveground_biomass + understory_biomass,103.33,min_dbh,2,,NA,,,848,,site-specific-harvest
8339,4760,4412,11419,Luodian Guangxi ,SNR,,,,21,NA,15,NA,0.01,belowground_biomass,22.48,,NA,,NA,,,848,,site-specific-harvest
8340,5240,4413,11419,Luzhai Guangxi ,SNR,Quercus liaotungensis Koidz,,,20,NA,15,NA,0.01,aboveground_biomass + understory_biomass,195.01,min_dbh,2,,NA,,,1304,,site-specific-harvest
8341,5240,4413,11419,Luzhai Guangxi ,SNR,Quercus liaotungensis Koidz,,,20,NA,15,NA,0.01,belowground_biomass,41.64,,NA,,NA,,,1304,,site-specific-harvest
8342,4279,4414,11419,Mabian Sichuan ,SNR,Castanopsis spp.,,,53,NA,15,NA,0.01,aboveground_biomass + understory_biomass,185.56,min_dbh,2,,NA,,,529,,site-specific-harvest
8343,4279,4414,11419,Mabian Sichuan ,SNR,Castanopsis spp.,,,53,NA,15,NA,0.01,belowground_biomass,60.11,,NA,,NA,,,529,,site-specific-harvest
8344,4181,4415,11419,Maerkangli Sichuan ,SNR,Picea asperata Mast.,,,98,NA,15,NA,0.01,aboveground_biomass + understory_biomass,80.62,min_dbh,2,,NA,,,404,,site-specific-harvest
8346,4182,4415,11419,Maerkangli Sichuan ,SNR,Picea asperata Mast.,,,63,NA,15,NA,0.01,aboveground_biomass + understory_biomass,169.88,min_dbh,2,,NA,,,1360,,site-specific-harvest
8348,4183,4415,11419,Maerkangli Sichuan ,SNR,Picea asperata Mast.,,,60,NA,15,NA,0.01,aboveground_biomass + understory_biomass,173.04,min_dbh,2,,NA,,,1586,,site-specific-harvest
8345,4181,4415,11419,Maerkangli Sichuan ,SNR,Picea asperata Mast.,,,98,NA,15,NA,0.01,belowground_biomass,24.04,,NA,,NA,,,404,,site-specific-harvest
8347,4182,4415,11419,Maerkangli Sichuan ,SNR,Picea asperata Mast.,,,63,NA,15,NA,0.01,belowground_biomass,56.03,,NA,,NA,,,1360,,site-specific-harvest
8349,4183,4415,11419,Maerkangli Sichuan ,SNR,Picea asperata Mast.,,,60,NA,15,NA,0.01,belowground_biomass,58.47,,NA,,NA,,,1586,,site-specific-harvest
8350,4824,4416,11419,Majiang Guizhou ,SNR,Pinus massoniana,,,30,NA,15,NA,0.01,aboveground_biomass + understory_biomass,83.78,min_dbh,2,,NA,,,806,,site-specific-harvest
8351,4824,4416,11419,Majiang Guizhou ,SNR,Pinus massoniana,,,30,NA,15,NA,0.01,belowground_biomass,9.4,,NA,,NA,,,806,,site-specific-harvest
8352,3920,4417,11419,Manasi Xinjiang ,SNR,Ulmus pumila,,,30,NA,15,NA,0.01,aboveground_biomass + understory_biomass,24.88,min_dbh,2,,NA,,,1440,,site-specific-harvest
8354,3921,4417,11419,Manasi Xinjiang ,SNR,Ulmus pumila,,,30,NA,15,NA,0.01,aboveground_biomass + understory_biomass,43.15,min_dbh,2,,NA,,,2340,,site-specific-harvest
8356,3922,4417,11419,Manasi Xinjiang ,SNR,Ulmus pumila,,,30,NA,15,NA,0.01,aboveground_biomass + understory_biomass,65.02,min_dbh,2,,NA,,,3240,,site-specific-harvest
8358,3923,4417,11419,Manasi Xinjiang ,SNR,Ulmus pumila,,,30,NA,15,NA,0.01,aboveground_biomass + understory_biomass,93.16,min_dbh,2,,NA,,,2605,,site-specific-harvest
8353,3920,4417,11419,Manasi Xinjiang ,SNR,Ulmus pumila,,,30,NA,15,NA,0.01,belowground_biomass,13.78,,NA,,NA,,,1440,,site-specific-harvest
8355,3921,4417,11419,Manasi Xinjiang ,SNR,Ulmus pumila,,,30,NA,15,NA,0.01,belowground_biomass,23.25,,NA,,NA,,,2340,,site-specific-harvest
8357,3922,4417,11419,Manasi Xinjiang ,SNR,Ulmus pumila,,,30,NA,15,NA,0.01,belowground_biomass,33.9,,NA,,NA,,,3240,,site-specific-harvest
8359,3923,4417,11419,Manasi Xinjiang ,SNR,Ulmus pumila,,,30,NA,15,NA,0.01,belowground_biomass,38.78,,NA,,NA,,,2605,,site-specific-harvest
8374,6119,4418,11419,Mang mountain Hunan ,SNR,Altingia chinensis,,,20,NA,15,NA,0.01,aboveground_biomass + understory_biomass,17.78,min_dbh,2,,NA,,,200,,site-specific-harvest
8375,6119,4418,11419,Mang mountain Hunan ,SNR,Altingia chinensis,,,20,NA,15,NA,0.01,belowground_biomass,3.79,,NA,,NA,,,200,,site-specific-harvest
8378,6121,4418,11419,Mang mountain Hunan ,SNR,Castanopsis carlesii,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,29.7,min_dbh,2,,NA,,,140,,site-specific-harvest
8379,6121,4418,11419,Mang mountain Hunan ,SNR,Castanopsis carlesii,,,35,NA,15,NA,0.01,belowground_biomass,5.54,,NA,,NA,,,140,,site-specific-harvest
8376,6120,4418,11419,Mang mountain Hunan ,SNR,Castanopsis fargesii Franch.,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,21.82,min_dbh,2,,NA,,,60,,site-specific-harvest
8377,6120,4418,11419,Mang mountain Hunan ,SNR,Castanopsis fargesii Franch.,,,35,NA,15,NA,0.01,belowground_biomass,3.85,,NA,,NA,,,60,,site-specific-harvest
8364,6114,4418,11419,Mang mountain Hunan ,SNR,Eurya japonica Thunb,,,20,NA,15,NA,0.01,aboveground_biomass + understory_biomass,2.03,min_dbh,2,,NA,,,100,,site-specific-harvest
8365,6114,4418,11419,Mang mountain Hunan ,SNR,Eurya japonica Thunb,,,20,NA,15,NA,0.01,belowground_biomass,0.68,,NA,,NA,,,100,,site-specific-harvest
8380,6122,4418,11419,Mang mountain Hunan ,SNR,Exbucklandia tonkinensis (Lecomte) Steenis ,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,32.48,min_dbh,2,,NA,,,120,,site-specific-harvest
8381,6122,4418,11419,Mang mountain Hunan ,SNR,Exbucklandia tonkinensis (Lecomte) Steenis ,,,35,NA,15,NA,0.01,belowground_biomass,5.98,,NA,,NA,,,120,,site-specific-harvest
8360,6112,4418,11419,Mang mountain Hunan ,SNR,Lithocarpus calophyllus,,,20,NA,15,NA,0.01,aboveground_biomass + understory_biomass,1.79,min_dbh,2,,NA,,,20,,site-specific-harvest
8361,6112,4418,11419,Mang mountain Hunan ,SNR,Lithocarpus calophyllus,,,20,NA,15,NA,0.01,belowground_biomass,0.38,,NA,,NA,,,20,,site-specific-harvest
8368,6116,4418,11419,Mang mountain Hunan ,SNR,Lithocarpus oleifolius,,,20,NA,15,NA,0.01,aboveground_biomass + understory_biomass,3.68,min_dbh,2,,NA,,,40,,site-specific-harvest
8369,6116,4418,11419,Mang mountain Hunan ,SNR,Lithocarpus oleifolius,,,20,NA,15,NA,0.01,belowground_biomass,0.82,,NA,,NA,,,40,,site-specific-harvest
8370,6117,4418,11419,Mang mountain Hunan ,SNR,Machilus kwangtungensis Yang,,,40,NA,15,NA,0.01,aboveground_biomass + understory_biomass,8.37,min_dbh,2,,NA,,,20,,site-specific-harvest
8371,6117,4418,11419,Mang mountain Hunan ,SNR,Machilus kwangtungensis Yang,,,40,NA,15,NA,0.01,belowground_biomass,1.52,,NA,,NA,,,20,,site-specific-harvest
8366,6115,4418,11419,Mang mountain Hunan ,SNR,Pentaphylax euryoides Gardn. et Champ.,,,20,NA,15,NA,0.01,aboveground_biomass + understory_biomass,3.26,min_dbh,2,,NA,,,60,,site-specific-harvest
8367,6115,4418,11419,Mang mountain Hunan ,SNR,Pentaphylax euryoides Gardn. et Champ.,,,20,NA,15,NA,0.01,belowground_biomass,0.82,,NA,,NA,,,60,,site-specific-harvest
8382,6123,4418,11419,Mang mountain Hunan ,SNR,Schima superba Gardn. et Champ.,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,34.36,min_dbh,2,,NA,,,100,,site-specific-harvest
8383,6123,4418,11419,Mang mountain Hunan ,SNR,Schima superba Gardn. et Champ.,,,35,NA,15,NA,0.01,belowground_biomass,6.1,,NA,,NA,,,100,,site-specific-harvest
8372,6118,4418,11419,Mang mountain Hunan ,SNR,Sloanea sinensis (Hance) Hemsl.,,,40,NA,15,NA,0.01,aboveground_biomass + understory_biomass,13.05,min_dbh,2,,NA,,,20,,site-specific-harvest
8373,6118,4418,11419,Mang mountain Hunan ,SNR,Sloanea sinensis (Hance) Hemsl.,,,40,NA,15,NA,0.01,belowground_biomass,2.26,,NA,,NA,,,20,,site-specific-harvest
8362,6113,4418,11419,Mang mountain Hunan ,SNR,Ternstroemia nitida Merr.,,,20,NA,15,NA,0.01,aboveground_biomass + understory_biomass,1.83,min_dbh,2,,NA,,,20,,site-specific-harvest
8363,6113,4418,11419,Mang mountain Hunan ,SNR,Ternstroemia nitida Merr.,,,20,NA,15,NA,0.01,belowground_biomass,0.41,,NA,,NA,,,20,,site-specific-harvest
8384,6869,4419,11419,Mangui Inner Mongolia ,SNR,Larix gmelinii (Rupr.) Kuzen.,,,51,NA,15,NA,0.01,aboveground_biomass + understory_biomass,39.51,min_dbh,2,,NA,,,37459,,site-specific-harvest
8386,6870,4419,11419,Mangui Inner Mongolia ,SNR,Larix gmelinii (Rupr.) Kuzen.,,,59,NA,15,NA,0.01,aboveground_biomass + understory_biomass,50.39,min_dbh,2,,NA,,,7241,,site-specific-harvest
8388,6871,4419,11419,Mangui Inner Mongolia ,SNR,Larix gmelinii (Rupr.) Kuzen.,,,70,NA,15,NA,0.01,aboveground_biomass + understory_biomass,92.23,min_dbh,2,,NA,,,5552,,site-specific-harvest
8390,6872,4419,11419,Mangui Inner Mongolia ,SNR,Larix gmelinii (Rupr.) Kuzen.,,,55,NA,15,NA,0.01,aboveground_biomass + understory_biomass,124.13,min_dbh,2,,NA,,,12050,,site-specific-harvest
8385,6869,4419,11419,Mangui Inner Mongolia ,SNR,Larix gmelinii (Rupr.) Kuzen.,,,51,NA,15,NA,0.01,belowground_biomass,31.15,,NA,,NA,,,37459,,site-specific-harvest
8387,6870,4419,11419,Mangui Inner Mongolia ,SNR,Larix gmelinii (Rupr.) Kuzen.,,,59,NA,15,NA,0.01,belowground_biomass,30.05,,NA,,NA,,,7241,,site-specific-harvest
8389,6871,4419,11419,Mangui Inner Mongolia ,SNR,Larix gmelinii (Rupr.) Kuzen.,,,70,NA,15,NA,0.01,belowground_biomass,48.04,,NA,,NA,,,5552,,site-specific-harvest
8391,6872,4419,11419,Mangui Inner Mongolia ,SNR,Larix gmelinii (Rupr.) Kuzen.,,,55,NA,15,NA,0.01,belowground_biomass,69.68,,NA,,NA,,,12050,,site-specific-harvest
8392,6873,4420,11419,Mangui Inner Mongolia 1,SNR,Larix gmelinii (Rupr.) Kuzen.,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,36.25,min_dbh,2,,NA,,,11645,,site-specific-harvest
8393,6873,4420,11419,Mangui Inner Mongolia 1,SNR,Larix gmelinii (Rupr.) Kuzen.,,,35,NA,15,NA,0.01,belowground_biomass,24.42,,NA,,NA,,,11645,,site-specific-harvest
8404,7086,4421,11419,Maoer mountain Heilongjiang and Liangshui Heilongjiang ,SNR,Betula platyphylla Suk.,,,38,NA,15,NA,0.01,aboveground_biomass + understory_biomass,163.213,min_dbh,2,,NA,,,1280,,site-specific-harvest
8405,7086,4421,11419,Maoer mountain Heilongjiang and Liangshui Heilongjiang ,SNR,Betula platyphylla Suk.,,,38,NA,15,NA,0.01,belowground_biomass,33.485,,NA,,NA,,,1280,,site-specific-harvest
