"measurement.ID","sites.sitename","plot.name","stand.age","dominant.life.form","dominant.veg","scientific.name","veg.notes","variable.name","date","date.loc","start.date","start.date.loc","end.date","end.date.loc","mean","n","stat.name","stat","area.sampled","notes","method.ID","allometry_1","allometry_2","min.dbh","depth","covariate_1","coV_1.value","covariate_2","coV_2.value","conflicts","R.group","S.group","D.group","D.precedence","conflict.type","conflicts.notes","citation.ID","loaded.from","source.notes","measurement.ID.v1","loaded.by","checked.ori.pub","ForC.investigator","required.citations","flag.suspicious","NEW_RECORD","coV1_value","coV_1.value.1","coV2_value"
21952,"Nanping Sichuan 121","regrowth stand regenerating via spontaneous natural regeneration","50","woody","NAC",NA,"Mollis broad-leaved","stand.density","NI",9,NA,9,NA,9,120,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
21953,"Nanping Sichuan 122","regrowth stand regenerating via spontaneous natural regeneration","45","woody","NAC",NA,"Betula","biomass_ag_OM","NI",9,NA,9,NA,9,17.56,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
21954,"Nanping Sichuan 122","regrowth stand regenerating via spontaneous natural regeneration","45","woody","NAC",NA,"Betula","stand.density","NI",9,NA,9,NA,9,220,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
21955,"Nanping Sichuan 122","regrowth stand regenerating via spontaneous natural regeneration","45","woody","NAC",NA,"Betula","biomass_root_OM","NI",9,NA,9,NA,9,5.92,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
21956,"Nanping Sichuan 122","regrowth stand regenerating via spontaneous natural regeneration","45","woody","NAC",NA,"Betula","stand.density","NI",9,NA,9,NA,9,220,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
21957,"Nanping Sichuan 123","regrowth stand regenerating via spontaneous natural regeneration","45","woody","NAC",NA,"Mollis broad-leaved","biomass_ag_OM","NI",9,NA,9,NA,9,8.5,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
21958,"Nanping Sichuan 123","regrowth stand regenerating via spontaneous natural regeneration","45","woody","NAC",NA,"Mollis broad-leaved","stand.density","NI",9,NA,9,NA,9,120,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
21959,"Nanping Sichuan 123","regrowth stand regenerating via spontaneous natural regeneration","45","woody","NAC",NA,"Mollis broad-leaved","biomass_root_OM","NI",9,NA,9,NA,9,2.8,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
21960,"Nanping Sichuan 123","regrowth stand regenerating via spontaneous natural regeneration","45","woody","NAC",NA,"Mollis broad-leaved","stand.density","NI",9,NA,9,NA,9,120,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
21961,"Nanping Sichuan 124","regrowth stand regenerating via spontaneous natural regeneration","50","woody","NAC",NA,"Betula","biomass_ag_OM","NI",9,NA,9,NA,9,12.85,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
21962,"Nanping Sichuan 124","regrowth stand regenerating via spontaneous natural regeneration","50","woody","NAC",NA,"Betula","stand.density","NI",9,NA,9,NA,9,30,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
21963,"Nanping Sichuan 124","regrowth stand regenerating via spontaneous natural regeneration","50","woody","NAC",NA,"Betula","biomass_root_OM","NI",9,NA,9,NA,9,4.09,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
21964,"Nanping Sichuan 124","regrowth stand regenerating via spontaneous natural regeneration","50","woody","NAC",NA,"Betula","stand.density","NI",9,NA,9,NA,9,30,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
21965,"Nanping Sichuan 125","regrowth stand regenerating via spontaneous natural regeneration","60","woody","NAC",NA,"Betula","biomass_ag_OM","NI",9,NA,9,NA,9,66.96,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
21966,"Nanping Sichuan 125","regrowth stand regenerating via spontaneous natural regeneration","60","woody","NAC",NA,"Betula","stand.density","NI",9,NA,9,NA,9,700,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
21967,"Nanping Sichuan 125","regrowth stand regenerating via spontaneous natural regeneration","60","woody","NAC",NA,"Betula","biomass_root_OM","NI",9,NA,9,NA,9,22.48,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
21968,"Nanping Sichuan 125","regrowth stand regenerating via spontaneous natural regeneration","60","woody","NAC",NA,"Betula","stand.density","NI",9,NA,9,NA,9,700,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
21969,"Nanping Sichuan 126","regrowth stand regenerating via spontaneous natural regeneration","30","woody","NAC",NA,"Betula","biomass_ag_OM","NI",9,NA,9,NA,9,2.59,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
21970,"Nanping Sichuan 126","regrowth stand regenerating via spontaneous natural regeneration","30","woody","NAC",NA,"Betula","stand.density","NI",9,NA,9,NA,9,80,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
21971,"Nanping Sichuan 126","regrowth stand regenerating via spontaneous natural regeneration","30","woody","NAC",NA,"Betula","biomass_root_OM","NI",9,NA,9,NA,9,0.89,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
21972,"Nanping Sichuan 126","regrowth stand regenerating via spontaneous natural regeneration","30","woody","NAC",NA,"Betula","stand.density","NI",9,NA,9,NA,9,80,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
21973,"Nanping Sichuan 127","regrowth stand regenerating via spontaneous natural regeneration","30","woody","NAC",NA,"Betula","biomass_ag_OM","NI",9,NA,9,NA,9,0.81,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
21974,"Nanping Sichuan 127","regrowth stand regenerating via spontaneous natural regeneration","30","woody","NAC",NA,"Betula","stand.density","NI",9,NA,9,NA,9,20,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
21975,"Nanping Sichuan 127","regrowth stand regenerating via spontaneous natural regeneration","30","woody","NAC",NA,"Betula","biomass_root_OM","NI",9,NA,9,NA,9,0.28,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
21976,"Nanping Sichuan 127","regrowth stand regenerating via spontaneous natural regeneration","30","woody","NAC",NA,"Betula","stand.density","NI",9,NA,9,NA,9,20,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
21977,"Nanping Sichuan 128","regrowth stand regenerating via spontaneous natural regeneration","20","woody","NAC",NA,"Mollis broad-leaved","biomass_ag_OM","NI",9,NA,9,NA,9,8.93,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
21978,"Nanping Sichuan 128","regrowth stand regenerating via spontaneous natural regeneration","20","woody","NAC",NA,"Mollis broad-leaved","stand.density","NI",9,NA,9,NA,9,170,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
21979,"Nanping Sichuan 128","regrowth stand regenerating via spontaneous natural regeneration","20","woody","NAC",NA,"Mollis broad-leaved","biomass_root_OM","NI",9,NA,9,NA,9,2.86,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
21980,"Nanping Sichuan 128","regrowth stand regenerating via spontaneous natural regeneration","20","woody","NAC",NA,"Mollis broad-leaved","stand.density","NI",9,NA,9,NA,9,170,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
21981,"Nanping Sichuan 129","regrowth stand regenerating via spontaneous natural regeneration","20","woody","NAC",NA,"Acer truncatum","biomass_ag_OM","NI",9,NA,9,NA,9,11.18,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
21982,"Nanping Sichuan 129","regrowth stand regenerating via spontaneous natural regeneration","20","woody","NAC",NA,"Acer truncatum","stand.density","NI",9,NA,9,NA,9,180,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
21983,"Nanping Sichuan 129","regrowth stand regenerating via spontaneous natural regeneration","20","woody","NAC",NA,"Acer truncatum","biomass_root_OM","NI",9,NA,9,NA,9,2.46,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
21984,"Nanping Sichuan 129","regrowth stand regenerating via spontaneous natural regeneration","20","woody","NAC",NA,"Acer truncatum","stand.density","NI",9,NA,9,NA,9,180,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
21985,"Nanping Sichuan 130","regrowth stand regenerating via spontaneous natural regeneration","50","woody","NAC",NA,"Betula","biomass_ag_OM","NI",9,NA,9,NA,9,32.92,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
21986,"Nanping Sichuan 130","regrowth stand regenerating via spontaneous natural regeneration","50","woody","NAC",NA,"Betula","stand.density","NI",9,NA,9,NA,9,90,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
21987,"Nanping Sichuan 130","regrowth stand regenerating via spontaneous natural regeneration","50","woody","NAC",NA,"Betula","biomass_root_OM","NI",9,NA,9,NA,9,10.55,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
21988,"Nanping Sichuan 130","regrowth stand regenerating via spontaneous natural regeneration","50","woody","NAC",NA,"Betula","stand.density","NI",9,NA,9,NA,9,90,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
21989,"Nanping Sichuan 131","regrowth stand regenerating via spontaneous natural regeneration","30","woody","NAC",NA,"Acer truncatum","biomass_ag_OM","NI",9,NA,9,NA,9,14.1,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
21990,"Nanping Sichuan 131","regrowth stand regenerating via spontaneous natural regeneration","30","woody","NAC",NA,"Acer truncatum","stand.density","NI",9,NA,9,NA,9,160,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
21991,"Nanping Sichuan 131","regrowth stand regenerating via spontaneous natural regeneration","30","woody","NAC",NA,"Acer truncatum","biomass_root_OM","NI",9,NA,9,NA,9,3.06,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
21992,"Nanping Sichuan 131","regrowth stand regenerating via spontaneous natural regeneration","30","woody","NAC",NA,"Acer truncatum","stand.density","NI",9,NA,9,NA,9,160,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
21993,"Napo Guangxi ","regrowth stand regenerating via spontaneous natural regeneration","50","woody","NAC",NA,"Miscellaneous wood","biomass_ag_OM","NI",9,NA,9,NA,9,114.55,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
21994,"Napo Guangxi ","regrowth stand regenerating via spontaneous natural regeneration","50","woody","NAC",NA,"Miscellaneous wood","stand.density","NI",9,NA,9,NA,9,124,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
21995,"Napo Guangxi ","regrowth stand regenerating via spontaneous natural regeneration","50","woody","NAC",NA,"Miscellaneous wood","biomass_root_OM","NI",9,NA,9,NA,9,58.17,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
21996,"Napo Guangxi ","regrowth stand regenerating via spontaneous natural regeneration","50","woody","NAC",NA,"Miscellaneous wood","stand.density","NI",9,NA,9,NA,9,124,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
21997,"Napo Guangxi 1","regrowth stand regenerating via spontaneous natural regeneration","39","woody","NAC",NA,"Miscellaneous wood","biomass_ag_OM","NI",9,NA,9,NA,9,60.21,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
21998,"Napo Guangxi 1","regrowth stand regenerating via spontaneous natural regeneration","39","woody","NAC",NA,"Miscellaneous wood","stand.density","NI",9,NA,9,NA,9,836,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
21999,"Napo Guangxi 1","regrowth stand regenerating via spontaneous natural regeneration","39","woody","NAC",NA,"Miscellaneous wood","biomass_root_OM","NI",9,NA,9,NA,9,12.55,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
22000,"Napo Guangxi 1","regrowth stand regenerating via spontaneous natural regeneration","39","woody","NAC",NA,"Miscellaneous wood","stand.density","NI",9,NA,9,NA,9,836,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
22001,"Napo Guangxi 2","regrowth stand regenerating via spontaneous natural regeneration","20","woody","NAC",NA,"Mollis broad-leaved","biomass_ag_OM","NI",9,NA,9,NA,9,98.19,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
22002,"Napo Guangxi 2","regrowth stand regenerating via spontaneous natural regeneration","20","woody","NAC",NA,"Mollis broad-leaved","stand.density","NI",9,NA,9,NA,9,473,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
22003,"Napo Guangxi 2","regrowth stand regenerating via spontaneous natural regeneration","20","woody","NAC",NA,"Mollis broad-leaved","biomass_root_OM","NI",9,NA,9,NA,9,24.83,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
22004,"Napo Guangxi 2","regrowth stand regenerating via spontaneous natural regeneration","20","woody","NAC",NA,"Mollis broad-leaved","stand.density","NI",9,NA,9,NA,9,473,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
